prompt;completion
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 775 ºC. The total flow rate was 20 mL/min (Ar: 14.0 mL/min, CH4: 4.5 mL/min, O2: 1.5 mL/min), leading to a contact time of 0.38 s.;4.65
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 775 ºC. The total flow rate was 10 mL/min (Ar: 7.0 mL/min, CH4: 2.4 mL/min, O2: 0.6 mL/min), leading to a contact time of 0.75 s.;3.38
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 775 ºC. The total flow rate was 15 mL/min (Ar: 10.5 mL/min, CH4: 3.6 mL/min, O2: 0.9 mL/min), leading to a contact time of 0.5 s.;3.14
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 775 ºC. The total flow rate was 20 mL/min (Ar: 14.0 mL/min, CH4: 4.8 mL/min, O2: 1.2 mL/min), leading to a contact time of 0.38 s.;3.0
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 775 ºC. The total flow rate was 10 mL/min (Ar: 7.0 mL/min, CH4: 2.6 mL/min, O2: 0.4 mL/min), leading to a contact time of 0.75 s.;3.02
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 775 ºC. The total flow rate was 15 mL/min (Ar: 10.5 mL/min, CH4: 3.9 mL/min, O2: 0.6 mL/min), leading to a contact time of 0.5 s.;1.93
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 775 ºC. The total flow rate was 20 mL/min (Ar: 14.0 mL/min, CH4: 5.1 mL/min, O2: 0.9 mL/min), leading to a contact time of 0.38 s.;1.74
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 5.7 mL/min, O2: 2.8 mL/min), leading to a contact time of 0.75 s.;6.32
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 8.5 mL/min, O2: 4.3 mL/min), leading to a contact time of 0.5 s.;6.99
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 11.3 mL/min, O2: 5.7 mL/min), leading to a contact time of 0.38 s.;7.39
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 6.4 mL/min, O2: 2.1 mL/min), leading to a contact time of 0.75 s.;6.05
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 9.6 mL/min, O2: 3.2 mL/min), leading to a contact time of 0.5 s.;6.86
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 12.8 mL/min, O2: 4.3 mL/min), leading to a contact time of 0.38 s.;7.41
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 6.8 mL/min, O2: 1.7 mL/min), leading to a contact time of 0.75 s.;5.38
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 10.2 mL/min, O2: 2.6 mL/min), leading to a contact time of 0.5 s.;5.87
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 13.6 mL/min, O2: 3.4 mL/min), leading to a contact time of 0.38 s.;6.43
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 7.3 mL/min, O2: 1.2 mL/min), leading to a contact time of 0.75 s.;4.54
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 10.9 mL/min, O2: 1.8 mL/min), leading to a contact time of 0.5 s.;4.66
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 14.6 mL/min, O2: 2.4 mL/min), leading to a contact time of 0.38 s.;4.56
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 4.0 mL/min, CH4: 4.0 mL/min, O2: 2.0 mL/min), leading to a contact time of 0.75 s.;6.15
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 6.0 mL/min, CH4: 6.0 mL/min, O2: 3.0 mL/min), leading to a contact time of 0.5 s.;6.76
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 8.0 mL/min, CH4: 8.0 mL/min, O2: 4.0 mL/min), leading to a contact time of 0.38 s.;7.47
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 4.0 mL/min, CH4: 4.5 mL/min, O2: 1.5 mL/min), leading to a contact time of 0.75 s.;5.9
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 6.0 mL/min, CH4: 6.8 mL/min, O2: 2.3 mL/min), leading to a contact time of 0.5 s.;6.57
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 8.0 mL/min, CH4: 9.0 mL/min, O2: 3.0 mL/min), leading to a contact time of 0.38 s.;7.26
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 4.0 mL/min, CH4: 4.8 mL/min, O2: 1.2 mL/min), leading to a contact time of 0.75 s.;5.57
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 6.0 mL/min, CH4: 7.2 mL/min, O2: 1.8 mL/min), leading to a contact time of 0.5 s.;6.18
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 8.0 mL/min, CH4: 9.6 mL/min, O2: 2.4 mL/min), leading to a contact time of 0.38 s.;6.67
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 4.0 mL/min, CH4: 5.1 mL/min, O2: 0.9 mL/min), leading to a contact time of 0.75 s.;4.69
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 6.0 mL/min, CH4: 7.7 mL/min, O2: 1.3 mL/min), leading to a contact time of 0.5 s.;5.29
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 8.0 mL/min, CH4: 10.3 mL/min, O2: 1.7 mL/min), leading to a contact time of 0.38 s.;5.67
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 7.0 mL/min, CH4: 2.0 mL/min, O2: 1.0 mL/min), leading to a contact time of 0.75 s.;4.44
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 10.5 mL/min, CH4: 3.0 mL/min, O2: 1.5 mL/min), leading to a contact time of 0.5 s.;4.59
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 14.0 mL/min, CH4: 4.0 mL/min, O2: 2.0 mL/min), leading to a contact time of 0.38 s.;4.97
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 7.0 mL/min, CH4: 2.3 mL/min, O2: 0.8 mL/min), leading to a contact time of 0.75 s.;4.26
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 10.5 mL/min, CH4: 3.4 mL/min, O2: 1.1 mL/min), leading to a contact time of 0.5 s.;4.41
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 14.0 mL/min, CH4: 4.5 mL/min, O2: 1.5 mL/min), leading to a contact time of 0.38 s.;4.82
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 7.0 mL/min, CH4: 2.4 mL/min, O2: 0.6 mL/min), leading to a contact time of 0.75 s.;3.89
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 10.5 mL/min, CH4: 3.6 mL/min, O2: 0.9 mL/min), leading to a contact time of 0.5 s.;4.3
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 14.0 mL/min, CH4: 4.8 mL/min, O2: 1.2 mL/min), leading to a contact time of 0.38 s.;4.83
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 10 mL/min (Ar: 7.0 mL/min, CH4: 2.6 mL/min, O2: 0.4 mL/min), leading to a contact time of 0.75 s.;2.72
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 15 mL/min (Ar: 10.5 mL/min, CH4: 3.9 mL/min, O2: 0.6 mL/min), leading to a contact time of 0.5 s.;1.67
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 750 ºC. The total flow rate was 20 mL/min (Ar: 14.0 mL/min, CH4: 5.1 mL/min, O2: 0.9 mL/min), leading to a contact time of 0.38 s.;1.12
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 5.7 mL/min, O2: 2.8 mL/min), leading to a contact time of 0.75 s.;6.42
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 8.5 mL/min, O2: 4.3 mL/min), leading to a contact time of 0.5 s.;6.96
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 11.3 mL/min, O2: 5.7 mL/min), leading to a contact time of 0.38 s.;7.34
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 6.4 mL/min, O2: 2.1 mL/min), leading to a contact time of 0.75 s.;5.61
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 9.6 mL/min, O2: 3.2 mL/min), leading to a contact time of 0.5 s.;5.53
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 12.8 mL/min, O2: 4.3 mL/min), leading to a contact time of 0.38 s.;5.73
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 6.8 mL/min, O2: 1.7 mL/min), leading to a contact time of 0.75 s.;3.52
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 10.2 mL/min, O2: 2.6 mL/min), leading to a contact time of 0.5 s.;3.31
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 13.6 mL/min, O2: 3.4 mL/min), leading to a contact time of 0.38 s.;3.29
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 10 mL/min (Ar: 1.5 mL/min, CH4: 7.3 mL/min, O2: 1.2 mL/min), leading to a contact time of 0.75 s.;1.75
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 15 mL/min (Ar: 2.3 mL/min, CH4: 10.9 mL/min, O2: 1.8 mL/min), leading to a contact time of 0.5 s.;1.55
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 20 mL/min (Ar: 3.0 mL/min, CH4: 14.6 mL/min, O2: 2.4 mL/min), leading to a contact time of 0.38 s.;1.46
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 10 mL/min (Ar: 4.0 mL/min, CH4: 4.0 mL/min, O2: 2.0 mL/min), leading to a contact time of 0.75 s.;5.68
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 15 mL/min (Ar: 6.0 mL/min, CH4: 6.0 mL/min, O2: 3.0 mL/min), leading to a contact time of 0.5 s.;5.63
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 20 mL/min (Ar: 8.0 mL/min, CH4: 8.0 mL/min, O2: 4.0 mL/min), leading to a contact time of 0.38 s.;5.66
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 10 mL/min (Ar: 4.0 mL/min, CH4: 4.5 mL/min, O2: 1.5 mL/min), leading to a contact time of 0.75 s.;2.91
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 15 mL/min (Ar: 6.0 mL/min, CH4: 6.8 mL/min, O2: 2.3 mL/min), leading to a contact time of 0.5 s.;2.54
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 20 mL/min (Ar: 8.0 mL/min, CH4: 9.0 mL/min, O2: 3.0 mL/min), leading to a contact time of 0.38 s.;2.57
To synthesize MgO, MgO (1.0 g) was impregnated with 4.5 mL of an aqueous solution consiting of n.a. (0%), n.a. (0%), n.a. (0%), at 50 ºC for 6 h. Once activated the reaction is ran at 700 ºC. The total flow rate was 10 mL/min (Ar: 4.0 mL/min, CH4: 4.8 mL/min, O2: 1.2 mL/min), leading to a contact time of 0.75 s.;1.65
